timestamp,heart_rate,power,cadence,speed,altitude,distance,temperature,target_power,target_cadence,interval_type,interval_index,power_target_type
217.0,108.0,104.0,79.0,0.0,14.799999999999956,0.0,0.0,0.0,,warmup,1,watts
218.0,109.0,106.0,81.0,0.0,14.600000000000025,0.0,0.0,0.0,,warmup,1,watts
219.0,113.0,108.0,79.0,0.0,14.600000000000025,0.0,0.0,0.0,,warmup,1,watts
220.0,113.0,111.0,80.0,0.0,14.399999999999975,0.0,0.0,0.0,,warmup,1,watts
221.0,114.0,110.0,55.0,0.0,14.399999999999975,0.0,0.0,0.0,,warmup,1,watts
222.0,114.0,117.0,79.0,0.0,14.399999999999975,0.0,0.0,0.0,,warmup,1,watts
223.0,114.0,119.0,54.0,0.0,14.200000000000044,0.0,0.0,0.0,,warmup,1,watts
224.0,114.0,116.0,74.0,0.0,14.200000000000044,0.0,0.0,0.0,,warmup,1,watts
225.0,114.0,113.0,68.0,0.0,14.200000000000044,0.0,0.0,0.0,,warmup,1,watts
226.0,113.0,104.0,75.0,0.0,14.200000000000044,0.0,0.0,0.0,,warmup,1,watts
227.0,113.0,93.0,76.0,0.0,14.200000000000044,0.0,0.0,0.0,,warmup,1,watts
228.0,113.0,95.0,76.0,0.0,14.200000000000044,0.0,0.0,0.0,,warmup,1,watts
229.0,113.0,63.0,76.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
230.0,114.0,40.0,76.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
231.0,115.0,18.0,76.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
232.0,115.0,8.0,76.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
233.0,110.0,7.0,76.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
234.0,103.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
235.0,96.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
236.0,93.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
237.0,92.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
238.0,100.0,78.0,1.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
239.0,103.0,229.0,16.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
240.0,107.0,282.0,33.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
241.0,107.0,226.0,50.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
242.0,109.0,206.0,66.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
243.0,114.0,189.0,69.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
244.0,117.0,184.0,71.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
245.0,117.0,173.0,71.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
246.0,119.0,160.0,71.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
247.0,120.0,164.0,70.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
248.0,121.0,225.0,70.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
249.0,121.0,233.0,75.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
250.0,121.0,170.0,70.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
251.0,120.0,158.0,69.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
252.0,119.0,163.0,68.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
253.0,118.0,161.0,66.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
254.0,117.0,162.0,68.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
255.0,117.0,169.0,65.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
256.0,117.0,162.0,64.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
257.0,118.0,145.0,63.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
258.0,118.0,137.0,63.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
259.0,118.0,139.0,62.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
260.0,118.0,144.0,61.0,0.0,14.0,0.0,0.0,0.0,,warmup,1,watts
261.0,118.0,150.0,61.0,0.0,13.799999999999956,0.0,0.0,0.0,,warmup,1,watts
262.0,117.0,150.0,63.0,0.0,13.799999999999956,0.0,0.0,0.0,,warmup,1,watts
263.0,116.0,135.0,61.0,0.0,13.600000000000025,0.0,0.0,0.0,,warmup,1,watts
264.0,115.0,125.0,63.0,0.0,13.600000000000025,0.0,0.0,0.0,,warmup,1,watts
265.0,115.0,119.0,62.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
266.0,115.0,111.0,62.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
267.0,115.0,112.0,61.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
268.0,116.0,117.0,63.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
269.0,116.0,145.0,64.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
270.0,116.0,179.0,66.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
271.0,118.0,174.0,70.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
272.0,118.0,142.0,69.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
273.0,118.0,97.0,69.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
274.0,119.0,75.0,69.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
275.0,119.0,37.0,69.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
276.0,120.0,37.0,69.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
277.0,123.0,21.0,56.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
278.0,122.0,10.0,56.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
279.0,120.0,5.0,56.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
280.0,111.0,5.0,56.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
281.0,111.0,5.0,56.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
282.0,105.0,3.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
283.0,103.0,3.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
284.0,100.0,3.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
285.0,100.0,1.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
286.0,100.0,1.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
287.0,106.0,1.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
288.0,106.0,1.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
289.0,109.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
290.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
291.0,104.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
292.0,104.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
293.0,104.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
294.0,104.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
295.0,104.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
296.0,103.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
297.0,101.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
298.0,98.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
299.0,96.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
307.0,100.0,55.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
308.0,102.0,55.0,47.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
309.0,105.0,168.0,64.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
310.0,110.0,253.0,74.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
311.0,111.0,273.0,82.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
312.0,112.0,235.0,83.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
313.0,112.0,168.0,91.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
314.0,112.0,112.0,87.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
315.0,111.0,123.0,89.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
316.0,110.0,134.0,89.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
317.0,110.0,128.0,90.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
318.0,109.0,134.0,91.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
319.0,109.0,110.0,87.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
320.0,106.0,54.0,89.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
321.0,106.0,10.0,89.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
322.0,106.0,3.0,89.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
323.0,105.0,2.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
324.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
325.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
326.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
327.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
328.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
329.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
330.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
331.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
332.0,105.0,0.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
356.0,80.0,29.0,0.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
357.0,84.0,29.0,1.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
358.0,86.0,109.0,48.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
359.0,96.0,185.0,60.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
360.0,96.0,183.0,65.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
361.0,96.0,145.0,65.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
362.0,96.0,125.0,66.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
363.0,98.0,112.0,70.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
364.0,102.0,101.0,54.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
365.0,104.0,80.0,63.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
366.0,101.0,53.0,63.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
367.0,99.0,25.0,63.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
368.0,94.0,6.0,63.0,0.0,13.200000000000044,0.0,0.0,0.0,,warmup,1,watts
369.0,92.0,0.0,0.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
370.0,91.0,0.0,0.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
371.0,88.0,0.0,0.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
372.0,87.0,0.0,0.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
373.0,95.0,45.0,1.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
374.0,97.0,135.0,14.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
375.0,104.0,165.0,14.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
376.0,105.0,170.0,27.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
377.0,107.0,174.0,42.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
378.0,108.0,170.0,55.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
379.0,109.0,160.0,58.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
380.0,110.0,164.0,60.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
381.0,110.0,158.0,61.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
382.0,111.0,122.0,63.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
383.0,110.0,120.0,63.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
384.0,106.0,121.0,63.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
385.0,101.0,127.0,62.0,0.0,13.399999999999975,0.0,0.0,0.0,,warmup,1,watts
